images,ENCODINGS
../test_images/Bahari_HARW-14-00280.R4/image50.jpg,"[  1.85099803e-02  -8.17841105e-03   2.77453084e-02  -1.63367931e-02
   3.44743468e-02  -1.02215121e-02  -3.86762363e-03  -1.15366578e-02
  -2.31602918e-02   1.74760204e-02  -4.27029375e-03   4.41859141e-02
   3.74525599e-02  -1.08453296e-02  -1.96467135e-02   2.01391336e-02
  -2.18163840e-02  -7.18550617e-03  -3.74010988e-02  -1.14148082e-02
   4.75465367e-03  -4.26931381e-02  -3.01280078e-02  -2.84928735e-02
  -1.65025424e-03   2.05116794e-02  -1.05990237e-02  -3.22259404e-03
  -4.71056104e-02   1.77877285e-02   5.64847961e-02  -1.52239343e-02
  -5.18039940e-03  -2.72457562e-02  -6.34289766e-03   4.36802721e-03
   6.01938972e-03  -3.52399237e-03  -9.53111798e-03  -4.28620027e-03
  -4.88983095e-03  -1.55816348e-02  -2.63167005e-02   1.30522512e-02
   5.35949599e-03   5.95832663e-03   2.19167601e-02   9.02685337e-03
  -4.56142612e-03   7.18671642e-03   2.25262046e-02   1.68131804e-03
  -8.81172437e-03  -1.27204964e-02   3.03424876e-02  -4.43385467e-02
   1.03677129e-02   4.62740846e-03  -1.18112983e-02   3.30022275e-02
   2.10590567e-02  -6.48632459e-03   2.73007732e-02  -3.56262513e-02
   3.88122089e-02   3.43735656e-03  -9.64447204e-03   7.68722314e-03
  -2.73656612e-03  -3.68597582e-02  -3.01643163e-02  -5.12394123e-03
  -3.18100117e-02  -8.84126872e-03  -1.24487486e-02   1.28325010e-02
  -3.60062579e-04  -9.87221021e-03  -1.02939503e-02   4.08770330e-03
  -1.35608595e-02   2.02597841e-03   1.55787915e-02  -8.56726617e-03
  -1.69552900e-02   3.57575458e-03   4.15289737e-02  -2.11256444e-02
   1.24420458e-03   6.21786248e-03  -2.29471046e-02   4.11034822e-02
   3.20845060e-02  -2.52034079e-04  -9.61036608e-03  -2.89287921e-02
   1.34656839e-02   1.89212039e-02  -2.39126775e-02   2.49368288e-02
   1.93024427e-02  -1.27631575e-02  -1.39567088e-02  -1.24984514e-02
   2.02859901e-02  -1.14817200e-02   2.11388972e-02  -1.68243260e-03
  -7.37825641e-03  -1.99831426e-02   1.43441400e-02  -1.30547080e-02
   3.23330984e-02  -1.26489475e-02   8.82710610e-03  -3.67276371e-02
  -1.93944499e-02  -7.75103178e-03   1.71126146e-02   1.28342444e-02
  -9.92221478e-03  -2.13430356e-02   2.70323474e-02   2.07230188e-02
  -5.33066839e-02  -4.18182090e-02  -8.95551784e-05   1.13180159e-02]"
../test_images/Bahari_HARW-14-00280.R4/image9.jpg,"[  3.79148009e-03   2.14143191e-02  -2.67582498e-02  -2.92889513e-02
  -1.58347897e-02   9.22835991e-03   4.55391668e-02   2.13990100e-02
  -2.96279043e-03   7.35855545e-04   1.08929658e-02   2.38061566e-02
  -2.76615769e-02  -2.91163139e-02   4.87410976e-03  -7.64898444e-03
   9.29639209e-04   1.61263477e-02  -1.57105830e-02  -1.24411918e-02
   7.98947411e-04   9.25299246e-05   6.06690533e-03   5.59804495e-03
   5.36455598e-04  -2.29370501e-02   6.91349711e-03  -1.15743326e-02
   2.04726700e-02   1.30281979e-02   3.18078436e-02  -4.05530119e-03
  -3.82076507e-03  -1.33606438e-02  -2.97252312e-02   3.07865180e-02
   4.25708704e-02  -7.14001385e-03  -4.51426916e-02   1.14851063e-02
  -1.57279558e-02  -1.51218744e-02   2.13554595e-03  -2.14483663e-02
  -5.42080291e-02  -4.71280422e-03   3.39705236e-02   2.29072198e-02
   1.02345087e-02  -7.44196586e-03   7.55417394e-03   1.98406242e-02
   4.30731662e-03  -2.61427257e-02  -6.14340231e-03  -3.58951800e-02
   1.45686390e-02   6.68228371e-03   2.19285488e-02   4.55403663e-02
   1.24769623e-03  -2.07620859e-02  -8.84855073e-03   4.12038900e-03
   5.89341624e-03   1.47082880e-02   3.59113072e-03  -3.89639139e-02
   1.47197209e-02  -3.77102755e-02   3.98192601e-03  -7.97983259e-03
  -6.72329916e-04  -1.80375911e-02  -7.13399425e-03  -2.23219097e-02
  -4.67940420e-02  -3.92174274e-02   2.78075933e-02  -2.05745827e-02
   9.84406844e-03  -5.31956926e-03   2.56005186e-03   1.47335709e-03
  -2.48357113e-02   3.84006463e-03   3.06284241e-03   1.21093038e-02
  -2.85986578e-04  -1.23451557e-02   1.86460968e-02  -4.81512677e-03
   1.25992512e-02  -2.85828300e-03   1.83805861e-02   3.65785286e-02
  -2.35526264e-02   1.76260099e-02   1.52953416e-02   1.87069960e-02
   2.78154155e-04  -6.16228022e-03  -1.60844158e-02  -1.20464945e-02
  -7.47741433e-04  -8.44160002e-03  -2.55003734e-03   2.62055434e-02
  -2.46925205e-02   2.35173814e-02  -2.82253269e-02   4.54337755e-03
  -2.40128813e-03  -4.16938169e-03   2.59104930e-02  -2.09150054e-02
   2.52149161e-02   7.37332832e-03   2.25012554e-04   1.22129032e-02
   2.96912156e-02   9.21494048e-03   2.02280115e-02   4.12115781e-03
  -2.42618248e-02   1.76836047e-02  -3.22128949e-03   8.16813856e-03]"
../test_images/Bahari_HARW-14-00280.R4/image62.jpg,"[ 0.01454568  0.01209553  0.01283636 -0.02410953 -0.00182662 -0.0374107
 -0.0035145   0.01168982  0.00385845 -0.0203093  -0.00545485  0.02467143
 -0.02676501 -0.00720745 -0.00528994  0.00276057  0.00843468  0.00985529
 -0.02365002  0.01077287 -0.00110222 -0.01385967 -0.03261472  0.00704782
  0.01070495  0.00893575  0.02570212 -0.00285868  0.00462256 -0.01523795
  0.02376448 -0.00203274 -0.01238554 -0.00937621 -0.01650403 -0.0444933
  0.0361254  -0.00811774 -0.00023038  0.03948672  0.01258025  0.04015712
  0.00747735 -0.00214245  0.03667698 -0.02404337  0.02732753 -0.01501917
 -0.00754847  0.0087634   0.05595079 -0.03353551  0.05403949  0.00139758
 -0.00591038 -0.00228544  0.01910309 -0.01503526  0.02222035 -0.01048559
 -0.02063301  0.02369981 -0.00375671 -0.04436511  0.04108774  0.01416513
  0.01038373 -0.00841753  0.01127923  0.01022939 -0.015313   -0.01805309
 -0.01977262 -0.01654013 -0.01381873  0.01343124  0.00412354 -0.00623782
  0.02389584 -0.0241705  -0.01336376 -0.00014947  0.01824735 -0.01989269
 -0.02493245 -0.00030262 -0.00387076 -0.01751682 -0.002477    0.01006009
 -0.01032571 -0.03838162 -0.0023626  -0.00425886  0.02203546  0.04223646
  0.02896627 -0.00119092 -0.00987901  0.02262023  0.01322061  0.03146633
 -0.00979317 -0.03627124 -0.01639635 -0.00844814 -0.02068496 -0.03040395
  0.01216744 -0.00010587  0.00654515  0.02599831 -0.03398196  0.0407403
 -0.00798304 -0.01097358  0.01813103 -0.01368294  0.00903278  0.0150155
 -0.01863823 -0.01983802  0.01050679  0.02536507  0.01818865  0.04093488
 -0.02616793  0.01659407]"
../test_images/Bahari_HARW-14-00280.R4/image30.jpg,"[ 0.07750233 -0.01071842  0.02382878  0.02009723 -0.03361825  0.00111842
 -0.02652198 -0.02700011  0.01757329 -0.01809055 -0.01069689 -0.02076307
  0.02502016  0.00439563 -0.01508472  0.01222607 -0.02565077 -0.01010656
 -0.00032703  0.00240275  0.04687702 -0.01573918  0.01062711  0.00968687
  0.03083387 -0.01829055  0.01337416 -0.00696018  0.01434539  0.01121783
 -0.00658948  0.02924529  0.00566928  0.00976513  0.01155496 -0.01121558
 -0.0123255  -0.0215954  -0.00716987 -0.02024636  0.0054706   0.00397677
 -0.00924261 -0.0363171  -0.0349378  -0.05968098 -0.00177804 -0.02164136
  0.00731407  0.00211073  0.01241977  0.01777625 -0.00879882  0.00436844
 -0.00767224 -0.0110763  -0.00827102  0.03136795  0.01754355  0.02894634
 -0.00231021 -0.03411779 -0.0126014  -0.0029469  -0.00296483  0.00308528
  0.00577627  0.00508084 -0.00023096 -0.01632429  0.02066351  0.03918024
 -0.01586683  0.01739434 -0.0178643  -0.00316322 -0.01005535 -0.0081042
  0.02423539 -0.02782    -0.00021417 -0.01664323 -0.02384639 -0.0015377
  0.00717234  0.01479639 -0.00742982  0.02923349  0.00835067  0.02193552
 -0.00100095  0.0177905   0.02092798  0.01025327  0.03022029  0.01230744
  0.03286639 -0.00382111 -0.01664536 -0.01357667  0.00965258  0.00155399
  0.00956274 -0.0216699  -0.0018082  -0.00062218  0.00959137  0.00649763
 -0.04411717  0.0061302  -0.02498688  0.01669501  0.00492326 -0.00467178
 -0.01585712 -0.0480391   0.01918447  0.01138087 -0.02072391 -0.0287887
  0.00316426  0.04876996 -0.0141095   0.00433129 -0.02338586  0.0375012
  0.0191717  -0.00864449]"
../test_images/Bahari_HARW-14-00280.R4/image23.jpg,"[ 0.01155155 -0.03501859  0.00449044 -0.00800511  0.00489569 -0.00080309
  0.03761322 -0.00219768  0.02762846 -0.02763576 -0.03131922  0.02958931
 -0.01516818  0.0239005  -0.01538587 -0.02129393 -0.02573998 -0.02936839
  0.01998637 -0.00620941  0.01763874 -0.00249222 -0.00051751  0.03454231
 -0.00485409 -0.03014131 -0.01509593 -0.00378692  0.01709357 -0.00350069
  0.00481311  0.00345554  0.00892686  0.02876722 -0.0113772  -0.03535491
 -0.02895883 -0.00815767  0.01326583  0.00755603  0.01503741 -0.01002158
  0.01244631 -0.00417141 -0.01789618  0.01987201 -0.00303223  0.02080151
 -0.00658699 -0.04217331  0.00583344  0.00710388 -0.04749781 -0.00574632
  0.01427579  0.00887362 -0.03530583  0.06005479 -0.02146514 -0.03224912
 -0.0306059  -0.05325527  0.01606107 -0.01247294 -0.01001364 -0.02598802
  0.00619213 -0.02880785  0.02534796 -0.00251586 -0.02086002  0.01038327
 -0.00110761  0.0215677  -0.01912266 -0.01836411 -0.01018584 -0.01051655
 -0.03459632 -0.02381415  0.02369083 -0.00576953  0.03518537  0.01736198
 -0.00567789 -0.01476667 -0.01399805 -0.01445644 -0.03002238  0.00890603
  0.00243133 -0.00361761  0.00812596 -0.0022813  -0.04039509  0.014617
  0.0298547  -0.00450777  0.02717905  0.01598619  0.0065475  -0.01288641
 -0.00982156  0.01582908 -0.00079857  0.00208219 -0.01439871 -0.02584531
  0.0189877   0.01960509 -0.01265969  0.00346739 -0.01142989  0.02506531
 -0.00226529 -0.01946514  0.00198831  0.00951716  0.00018998 -0.00119512
 -0.0124969   0.01840744 -0.00809368  0.00658658 -0.0025142   0.0067624
  0.05053535 -0.01313349]"
../test_images/Bahari_HARW-14-00280.R4/image34.jpg,"[  1.45361274e-02  -1.40736429e-02   1.21343574e-02   2.79197935e-02
   2.81158108e-02  -4.47843857e-02  -9.59622394e-03  -3.51933464e-02
  -2.41075717e-02   2.29927013e-03   1.00053707e-02  -4.07358631e-02
  -8.51574633e-03  -6.95635239e-03  -3.93949784e-02   2.01184228e-02
  -1.07439440e-02  -2.45941263e-02   1.21673252e-02  -8.59768968e-03
   1.26160495e-02   2.24901568e-02  -1.56330001e-02   1.20852431e-02
   4.18993570e-02  -3.91171984e-02   1.31349536e-02  -1.12294024e-02
   2.07701029e-04   2.47224327e-02   3.71663505e-03  -4.97298641e-03
   5.56478277e-03   4.03154418e-02   7.90733658e-03  -2.26690453e-02
   1.88502707e-02   2.25581136e-02   2.51525315e-03   1.61585007e-02
  -1.65293515e-02  -3.55064981e-02  -3.10466606e-02   1.15818167e-02
  -2.62193251e-02   1.22399200e-02  -6.23875530e-04  -1.18751898e-02
  -3.01873637e-03  -1.99595001e-02   9.34568327e-03  -1.95452198e-02
  -6.89887209e-03  -2.99630947e-02  -4.24175430e-03  -1.46225980e-02
  -4.21226816e-03   2.41259933e-02  -2.27119587e-03  -9.38137248e-03
  -3.16957608e-02  -3.39812823e-02   1.84313152e-02   3.40733156e-02
  -1.38053894e-02  -1.00779394e-03  -1.00440681e-02   1.46906879e-02
   3.17532457e-02  -6.45054097e-05  -2.08758283e-03   1.15934750e-02
   7.71480240e-03  -1.26163587e-02   5.74321067e-03   1.94756016e-02
   1.20495949e-02   9.92492400e-03   1.65867750e-02   1.19450595e-02
  -2.47844346e-02  -2.86566336e-02   2.49195602e-02   2.41115186e-02
  -1.10021597e-02   1.16706900e-02   2.49579158e-02   2.11037416e-02
   6.14219718e-03  -1.12700928e-02  -5.44264838e-02   1.93441678e-02
  -1.42149918e-03   4.83341850e-02  -4.21534255e-02   1.59225482e-02
   7.22947065e-03   3.76657001e-03  -3.01392395e-02  -2.20354497e-02
   1.19491043e-02  -3.80316861e-02   3.02165803e-02   4.79010902e-02
  -1.09519046e-02   1.28868502e-03  -5.61244972e-03  -7.89085776e-03
  -2.50665173e-02  -2.31914222e-02  -2.56629977e-02   1.07602319e-02
  -1.42492512e-02  -1.80263650e-02   3.59814204e-02  -1.66382734e-02
   2.29949877e-02   3.41882929e-02  -2.10435241e-02   1.99986920e-02
   3.92472051e-04  -8.78554769e-03   1.15103172e-02  -1.49236051e-02
  -1.43339299e-03   3.52439694e-02   1.90245938e-02  -2.27279216e-03]"
../test_images/Bahari_HARW-14-00280.R4/image63.jpg,"[  1.96518861e-02  -6.30429387e-03  -3.15068550e-02   3.39122489e-02
  -1.10334801e-02  -6.16200082e-02   1.40846362e-02   1.77156348e-02
  -1.03805047e-02   3.38578969e-02  -2.89899446e-02  -9.29402467e-03
  -5.44955162e-03   8.25487450e-03  -1.13836946e-02  -3.83560844e-02
   4.27481979e-02  -2.20182929e-02  -1.21148583e-02   1.17007061e-04
   7.78968586e-03  -1.98419373e-02  -7.14382483e-03   1.56220300e-02
  -1.74643435e-02  -2.56719775e-02   2.37230491e-02  -2.00159792e-02
   2.28796098e-02  -1.49414027e-02   3.44859343e-03   6.14434071e-02
   1.86014585e-02  -1.82795823e-02   2.97797757e-04   1.36441896e-02
  -2.24769507e-02   1.07208835e-02  -2.91934703e-02  -1.62157591e-03
   1.08148297e-03  -4.06814963e-02  -3.16170640e-02  -2.39054728e-02
   1.79520827e-02  -9.45205707e-03  -1.51356040e-02  -1.16455723e-02
  -1.00486993e-03  -7.22308736e-03  -2.42054416e-03   2.68054716e-02
   2.54992824e-02  -2.42737476e-02  -3.60909477e-02  -2.56799981e-02
   8.16420559e-03   4.14870828e-02  -3.73329259e-02  -5.56288986e-03
   7.83245545e-03  -2.60018595e-02   1.50562339e-02  -1.96115747e-02
  -3.54670663e-03  -9.34730563e-03  -1.98822711e-02  -5.39413886e-05
   1.10312374e-02   1.26761822e-02  -2.23408975e-02  -1.55425053e-02
  -4.59350348e-02  -5.50247869e-03   5.93990413e-03  -1.02200480e-02
  -2.82501932e-02   8.19826201e-02  -2.29801834e-02  -1.41564067e-02
   2.25878078e-02  -1.13265794e-02   1.37434723e-02  -3.83483507e-02
   3.20531748e-04   1.34973451e-02   3.56284529e-02   3.98099683e-02
   3.10195815e-02  -2.96623968e-02  -2.77318084e-03   1.89578091e-03
   4.86235740e-03   3.60449310e-03  -1.91193074e-02   8.95552244e-03
  -1.15797771e-02  -6.89366134e-03  -2.23161168e-02   2.35394686e-02
   1.30870263e-03   1.31127397e-02   1.44337136e-02   1.25339516e-02
   7.19304429e-03  -1.80972647e-02  -9.24248714e-03  -9.74564999e-03
   8.65319092e-03   1.48179382e-02  -1.64676644e-02   1.70379486e-02
  -1.31394221e-02  -7.98727758e-03   1.67953912e-02   6.06076419e-03
   1.06670167e-02  -2.97241304e-02  -3.00532151e-02   2.71526463e-02
  -2.47235261e-02   2.08583139e-02  -1.79165434e-02   7.61434203e-03
  -5.11620007e-02   3.75373848e-02  -1.98931433e-02  -9.26203374e-03]"
../test_images/Bahari_HARW-14-00280.R4/image38.jpg,"[ -1.36488187e-03   5.26178023e-03  -2.73177549e-02   5.53473225e-03
  -2.62297820e-02   8.46787076e-03  -3.62264328e-02  -3.14431153e-02
  -7.49938656e-03   2.69058570e-02   1.47095574e-02   6.18187129e-04
  -7.29758991e-03   2.36734971e-02   5.32841589e-03   1.88257340e-02
  -5.69726378e-02   2.71151476e-02   4.04715259e-03   7.52382725e-03
  -6.91826409e-03  -5.71593735e-03  -1.16162351e-03  -2.50319559e-02
   3.75510193e-02   3.38122174e-02   3.63272205e-02   1.00896852e-02
  -2.26233955e-02  -5.42744354e-04   1.04046045e-02   4.10844479e-03
   1.50269233e-02   1.50374584e-02   1.21335145e-02  -1.56474262e-02
  -1.03128692e-02   1.32815195e-02   2.37742485e-03  -2.39676423e-03
   8.04511737e-03  -3.41615155e-02  -5.96423575e-04  -4.41156402e-02
  -1.14177428e-02   1.67567134e-02  -1.67129021e-02  -1.22287148e-03
  -2.74474267e-03   1.28256008e-02   6.03790302e-03  -5.84889241e-02
   4.73718680e-02   1.06487283e-02  -9.62732080e-03  -7.51805631e-03
  -8.17233603e-03   1.64050702e-02   5.65406587e-03  -3.02264672e-02
   4.87266779e-02  -1.76932141e-02   1.38534489e-03   9.55429114e-03
  -1.67974029e-02   3.23067047e-02  -2.24873540e-03  -3.90635850e-03
   3.25499438e-02   1.09826529e-03  -2.32446231e-02   9.48810671e-03
  -4.82721953e-03   8.45841039e-03  -9.02206544e-03  -1.15414914e-02
   5.90393506e-03   2.08654050e-02  -1.67112891e-02   7.97651522e-03
  -1.50953131e-02   1.54417269e-02   9.06013360e-04  -3.21451016e-02
   5.71524352e-03   2.78735487e-03   1.07821748e-02   3.48622166e-02
  -1.04381312e-02   1.77142322e-02  -3.63402143e-02  -2.70582736e-02
  -1.14270048e-02  -1.31775243e-02   1.05921915e-02   3.80188935e-02
   3.14086452e-02  -6.26530731e-03  -5.53674176e-02  -3.47549357e-02
   3.77983861e-02   1.57062151e-02  -1.41058052e-02   2.63011362e-03
   4.47669029e-02   8.24260619e-03   5.02917962e-03  -4.32415791e-02
   2.62722224e-02   4.21467945e-02  -3.59391980e-02  -1.05076628e-02
  -2.78818011e-02  -1.27496978e-03   2.35160533e-02  -1.63007006e-02
  -1.53351501e-02  -3.33356932e-02  -1.17857046e-02  -3.35950754e-05
   2.26714561e-04  -3.82475695e-03   3.59329693e-02   2.33759638e-02
  -9.06153489e-03  -2.31779888e-02  -1.95438173e-02   6.39587268e-02]"
../test_images/Bahari_HARW-14-00280.R4/image47.jpg,"[-0.00640088  0.01300009 -0.03733583  0.02963481 -0.02717971  0.02023579
  0.02039164 -0.05579667  0.0052931   0.00742314  0.03089775 -0.00431696
 -0.01509991 -0.00919013  0.01649597 -0.02432187 -0.00948134  0.02908249
  0.04935062  0.00272134  0.00154682 -0.03884903  0.00511663 -0.01212156
  0.01032592  0.02192681 -0.03731929  0.01143785  0.00490835 -0.00774304
 -0.00826511 -0.00212656  0.0382274   0.02542592  0.03068884 -0.02025094
  0.00689293  0.00539441 -0.01334081 -0.02665284  0.00290143 -0.05734735
 -0.00667093  0.02641479  0.01302559  0.01819151  0.01865165 -0.01143667
  0.00160587  0.01582585 -0.00702563  0.02324157  0.00718818 -0.00324364
  0.01499447 -0.01505703 -0.0079863  -0.00242428  0.01611564  0.02461444
  0.00376966  0.00512649  0.01646327 -0.01594511  0.0056174  -0.02139225
  0.04783939 -0.0070719   0.01542985  0.01314315 -0.00043531  0.00499302
 -0.02440342  0.02058305  0.04494707 -0.03110588  0.01075368 -0.03346237
 -0.03048724 -0.02385044 -0.00726224 -0.01562021  0.01169865  0.02423843
 -0.02093948  0.00060382  0.0126158  -0.01078717  0.05078643 -0.02803932
 -0.01863469  0.00155966  0.00143318  0.00080852 -0.02255397  0.04623387
  0.01578825 -0.02011463  0.02058751  0.01555452  0.0174669  -0.02514883
  0.05034297 -0.01182176 -0.01290694 -0.00502626  0.01442074  0.00745885
 -0.00795127  0.01989334  0.01518117  0.01895884  0.00891272  0.00546942
 -0.02069759 -0.04215511 -0.01085687  0.00784825 -0.00519603 -0.00843028
  0.03265798 -0.01483609 -0.05520563 -0.04393049  0.00161272 -0.01100634
  0.05247152  0.02739898]"
../test_images/Bahari_HARW-14-00280.R4/image43.jpg,"[  1.26762148e-02  -4.90422025e-02  -4.12652921e-03   7.44702062e-03
  -7.45495968e-03  -9.62142367e-03  -1.41204176e-02  -4.92524868e-03
   1.94086432e-02  -1.91028453e-02   2.29351502e-02  -1.04398392e-02
   1.97043046e-02  -1.04251178e-02  -4.31312025e-02   3.69986184e-02
  -1.30490977e-02  -1.50093567e-02  -3.06557026e-02   7.97254127e-03
  -1.33926170e-02  -1.28035434e-02  -1.20116509e-02  -1.65453590e-02
   1.73927154e-02  -4.15211134e-02   1.08217681e-02   1.52902929e-02
  -5.79311838e-03   2.99216132e-03  -2.16794126e-02  -4.18599183e-03
   2.10965667e-02   2.19577122e-02   4.30507176e-02  -3.38416584e-02
   2.83026770e-02   1.30377105e-02  -3.41761345e-03  -1.85032822e-02
  -2.33774185e-02   8.73272773e-03  -1.74241234e-02   6.87606912e-03
  -2.42829416e-03   1.87196936e-02   8.48364271e-03  -1.42329810e-02
   1.20356064e-02   2.11343840e-02  -1.93142798e-02   2.22843327e-02
  -3.27150300e-02  -2.16701142e-02  -1.66842714e-02   1.65213421e-02
  -6.68017706e-03  -2.56198011e-02  -1.49476472e-02   1.73521265e-02
  -3.63525643e-04  -2.19066031e-02   1.37857208e-02  -1.79995447e-02
   8.34999513e-03  -4.98247184e-02  -3.66754122e-02   2.59322487e-03
  -6.78344117e-03   3.46718021e-02   1.54999578e-02  -4.86448640e-03
   7.09170708e-03   2.02712100e-02  -1.12908287e-02  -5.44403400e-03
   7.25526130e-03  -8.93968064e-03   1.69678219e-02  -2.52357740e-02
   3.67431436e-03   7.73491617e-03  -1.44224521e-03   3.18921246e-02
   1.85535103e-02  -5.05933398e-03   1.55297015e-02  -2.40333080e-02
  -7.58895127e-04   1.38975438e-02   1.21911336e-02  -3.98730896e-02
  -8.03236570e-03   6.08085142e-03   1.33962510e-02   2.21114270e-02
   2.02075578e-02  -5.53351641e-03  -6.39940379e-03  -9.99074150e-03
  -2.53027189e-04   4.82819043e-02  -6.04534216e-05   5.38114342e-04
   2.82123685e-03  -9.78951901e-03  -1.17043052e-02  -4.02261578e-02
   3.08176167e-02  -2.08832510e-02  -2.30895020e-02  -2.57442091e-02
   7.95178395e-03  -5.15310615e-02   3.02688759e-02   1.39028998e-03
   1.97872259e-02   2.73215193e-02   4.75427881e-02   1.04950704e-02
  -4.22718078e-02  -2.64056958e-02   1.30464518e-02  -4.83662169e-03
   1.96456257e-03   1.21338172e-02  -2.16091168e-03  -9.29490756e-03]"
../test_images/Bahari_HARW-14-00280.R4/image48.jpg,"[  3.56943831e-02   5.44081107e-02  -3.07353996e-02   2.65805405e-02
   9.26794298e-03  -4.19454789e-03   2.55076159e-02   1.54093571e-03
  -3.83238159e-02   2.41591712e-04  -1.07229939e-02   2.80337594e-02
   1.20420381e-02  -1.00235259e-02   1.68209504e-02  -1.24502946e-02
  -2.82689184e-02  -6.60852203e-03   3.52113023e-02   1.47975413e-02
   6.89174281e-03   2.28210483e-02   1.64687485e-02  -1.17789591e-02
  -1.09573882e-02  -1.31923184e-02   2.02311017e-02   8.61103740e-03
  -1.82848368e-02  -1.20053990e-02  -3.20015922e-02  -1.89582910e-02
   2.11907607e-02   1.19885206e-02   3.94302560e-03  -1.21904472e-02
  -1.02210594e-02   8.95449053e-03  -2.58775870e-03   3.68285086e-03
  -1.14873089e-02  -2.22275611e-02   4.69986610e-02   1.60622541e-02
   2.40662415e-03   1.97718851e-02  -4.81707752e-02  -8.03757086e-03
  -8.59842636e-03  -3.22039947e-02   3.50335725e-02   3.86392418e-03
   4.89016855e-03  -3.81102711e-02   1.71386506e-02   2.22591851e-02
  -9.82837752e-03   4.04279716e-02   2.91449204e-02  -5.04658790e-03
  -1.48698166e-02  -5.36984392e-03  -2.30463166e-02  -1.29494900e-02
   3.60923894e-02  -3.01763508e-02   1.93956196e-02  -6.43947860e-03
  -1.67060681e-02  -1.66569167e-04   2.49490701e-02   2.19911356e-02
  -1.82093866e-03   2.13837735e-02   3.16828787e-02   2.75205579e-02
  -5.32510839e-02  -8.87587725e-04   1.53887749e-03   2.89009884e-02
   2.50701960e-02   1.75675619e-02  -2.08798312e-02  -6.96514174e-03
  -4.98464741e-02   4.10657143e-03  -1.28262443e-02  -2.67753284e-03
   2.83397443e-04   1.24192415e-02  -6.83542527e-03   2.99103055e-02
   2.23714858e-02   1.01370690e-02  -3.87400463e-02   1.68059971e-02
   2.73146143e-05   2.84717865e-02  -1.83060151e-02   2.12594643e-02
   6.13785535e-03   3.57439443e-02  -3.62822600e-02   3.33448276e-02
  -1.74279828e-02  -1.26880938e-02  -1.18041756e-02   1.79866869e-02
   8.09682999e-03   3.62578197e-04  -4.83187288e-02   9.56053287e-03
  -5.46256676e-02   2.36880481e-02  -1.73622742e-02   1.08314576e-02
   2.72072647e-02  -5.24460711e-03  -2.45812703e-02   1.11977675e-03
   2.15620436e-02  -2.24349201e-02  -1.18668033e-02  -1.26267029e-02
  -8.40286911e-03  -3.86658969e-04   2.73551662e-02   1.23037789e-02]"
../test_images/Bahari_HARW-14-00280.R4/image40.jpg,"[-0.02148719  0.00585245  0.01219368  0.02468634  0.01998249  0.00447702
 -0.00711089 -0.02331424 -0.02779241  0.00340504 -0.02708692  0.01005483
 -0.02421341 -0.03896038 -0.01560282  0.0065822  -0.00502955 -0.01046578
  0.04376559 -0.03099529  0.00358009  0.01301105 -0.00217086  0.01749868
 -0.04026908 -0.00350094  0.0209006   0.0226226   0.04782905  0.04906075
 -0.008223   -0.01712194  0.01715163  0.02383333  0.01224221  0.00791589
 -0.03691669  0.00750764 -0.02265835 -0.00226237 -0.00375714  0.00995076
 -0.00034522  0.0211363  -0.02405274 -0.01567054 -0.00566586  0.02583659
  0.01719302  0.02217115  0.00616281 -0.01215382  0.0450946  -0.00054974
  0.00401446 -0.0087526  -0.0334735   0.00475296  0.02130824  0.01588519
  0.00090516  0.00979182 -0.03236697  0.0129996   0.00547742 -0.02436879
  0.02061725  0.03098647  0.01814526  0.02584411 -0.02114676  0.00572947
  0.00188728 -0.01238047  0.02733277  0.00311757 -0.00429455 -0.02333641
 -0.00274238  0.0060502   0.00532714 -0.02767097  0.00982747  0.03016396
  0.02030894 -0.01260944  0.00340888  0.01255087  0.03543609 -0.03766234
 -0.00077583  0.02501199  0.02246014  0.02329722  0.00033525  0.00232953
  0.0248077  -0.02968652  0.01100947 -0.02032274  0.02370042  0.03543361
  0.01091398 -0.02119721  0.01129111  0.01872827 -0.02035366  0.02812329
 -0.02232998 -0.00438834 -0.00218469 -0.00548387 -0.0140273   0.02786293
  0.03212849  0.00726006  0.01107243 -0.01045965  0.00741417  0.01792609
  0.00193702  0.00632115 -0.01789885 -0.00310054  0.00928169  0.03349636
  0.00196653 -0.03594419]"
